Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.053345,-3.4694E-18,6.9389E-18,0,0,0,0.014148,1.9223E-07,-1.187E-21,1.2242E-21,1.9032E-05,-1.9858E-15,1.9032E-05,0,0,0,0,0,0,package://PencilAssembly5/meshes/base_link.STL,0.6,0.6,0.6,1,0,0,0,0,0,0,package://PencilAssembly5/meshes/base_link.STL,,Pencil-1,Coordinate System1,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
point_link,-0.0075,0,0,0,0,0,4.7313E-05,6.4128E-11,2.1094E-27,1.6566E-28,1.7014E-10,8.0779E-28,1.7014E-10,0,0,0,0,0,0,package://PencilAssembly5/meshes/point_link.STL,0.6,0.6,0.6,1,0,0,0,0,0,0,package://PencilAssembly5/meshes/point_link.STL,,Point-1,Coordinate System2,Axis1,point_joint,fixed,0.1515,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
