Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.053345,0,2.7265E-19,0,0,0,0.014148,1.9223E-07,1.7757E-21,-2.3828E-22,1.9032E-05,-9.4652E-13,1.9032E-05,0,0,0,0,0,0,package://PencilAssembly3/meshes/base_link.STL,0.6,0.6,0.6,1,0,0,0,0,0,0,package://PencilAssembly3/meshes/base_link.STL,,Pencil-1,Coordinate System1 <Pencil-1>,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
point_link,-0.098155,0,-4.3445E-19,0,0,0,0.014148,1.9223E-07,-1.4836E-21,4.6718E-22,3.1864E-05,-9.5141E-13,3.1864E-05,0,0,0,0,0,0,package://PencilAssembly3/meshes/point_link.STL,0.6,0.6,0.6,1,0,0,0,0,0,0,package://PencilAssembly3/meshes/point_link.STL,,,Coordinate System2 <Pencil-1>,Axis1,point_joint,fixed,0.1515,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
