0.2,0.2,0.2
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.2,0.2,-0.8
0.364594590280734,0.2,-0.786361303402722
0.35567640137817,0.253443776098117,-0.786361303402722
0.329888258818029,0.301096089790374,-0.786361303402722
0.290024707990963,0.337793073486386,-0.786361303402722
0.240405583175806,0.359558039590319,-0.786361303402722
0.18640788646633,0.364032416306566,-0.786361303402722
0.133883106161599,0.350731335490814,-0.786361303402722
0.0885231172135696,0.321096175636983,-0.786361303402722
0.0552433782575078,0.278338366152121,-0.786361303402722
0.0376502653976582,0.227091379149683,-0.786361303402722
0.0376502653976582,0.172908620850317,-0.786361303402722
0.0552433782575077,0.12166163384788,-0.786361303402722
0.0885231172135696,0.0789038243630166,-0.786361303402722
0.133883106161599,0.049268664509186,-0.786361303402722
0.18640788646633,0.0359675836934342,-0.786361303402722
0.240405583175806,0.0404419604096813,-0.786361303402722
0.290024707990963,0.0622069265136141,-0.786361303402722
0.329888258818029,0.098903910209626,-0.786361303402722
0.35567640137817,0.146556223901883,-0.786361303402722
0.364594590280734,0.2,-0.786361303402722
0.524699469204684,0.2,-0.745817241700635
0.507106356344834,0.305429745301803,-0.745817241700635
0.456233504528923,0.399434541789104,-0.745817241700635
0.377593776624831,0.471827511127797,-0.745817241700635
0.279709007372071,0.51476375179738,-0.745817241700635
0.173186530357864,0.523590455896884,-0.745817241700635
0.0695697088332309,0.497351113076704,-0.745817241700635
-0.0199129668089919,0.43888916327676,-0.745817241700635
-0.0855646601961989,0.354539865888491,-0.745817241700635
